xx;mark;mark_1;mark_2;mark_3;name;ada;no_seri;merk;type;thn_pengadaan;thn_operasional;berfungsi;kalibrasi;harga;pendanaan;distributor;akl_akd;keterangan
;1022;;;10901006;"Timbangan dewasa; ";Ya;20711;HEALTH SCHALE;ZT-120;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;1022;;;10902007;Bed patient;Ya;461;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;471;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;20711;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;414;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;483;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;469;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;493;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;459;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;455;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;463;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;488;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;468;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;440;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;403;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;437;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;437;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;20711;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;464;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;452;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;441;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;20711;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;
;1022;;;10902007;Bed patient;Ya;20711;MAK;33008;2011;2011;Baik;Belum;16335450;APBD;;;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;MAK;33008;2011;2011;Baik;Belum;16335450;APBD;;;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;MAK;33008;2011;2011;Baik;Belum;16335450;APBD;;;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;MAK;33008;2011;2011;Baik;Belum;16335450;APBD;;;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;MAK;33008;2011;2011;Baik;Belum;16335450;APBD;;;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;MAK;33008;2011;2011;Baik;Belum;16335450;APBD;;;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;MAK;33008;2011;2011;Baik;Belum;16335450;APBD;;;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;SUPRAMAK;unkn;2011;2011;Baik;Belum;13000000;APBD;;;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;SUPRAMAK;unkn;2011;2011;Baik;Belum;13000000;APBD;;;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;SUPRAMAK;unkn;2011;2011;Baik;Belum;13000000;APBD;;;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;SUPRAMAK;unkn;2011;2011;Baik;Belum;13000000;APBD;;;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;SUPRAMAK;unkn;2011;2011;Baik;Belum;13000000;APBD;;;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;PARAMOUNT;-unknown-;2011;20191;Baik;Belum;0;APBD;;;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;PARAMOUNT;-unknown-;2011;2011;Baik;Belum;0;APBD;;;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahu tahunnya R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;R.LW.1 KB
;1022;;;10902007;Bed patient;Ya;20711;Platinum Inspiration;PI-208 MS (2 Crank Function);2014;2014;Baik;Belum;17869491;APBN;PT. D & V INTERNATIONAL MAKMUR GEMILANG;AKD 10902310060;R.LW.1 KB
;1022;;;11501050;X-Ray Film Viewer;Ya;0255000000917T014;TESENA X-Ray Film Viewer;TSN 014-3;2018;2018;Baik;Belum;5000000;DAK;PT. TESENA INOVINDO;AKD 11501110279;R.LW.I.KB
;1022;;;20501033;Stetoskop;Ya;20711;ONE MED;-unknown-;2000;2000;Baik;Belum;0;APBD;;;
;1022;;;20501033;Stetoskop;Ya;53100035;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;;;R.LW I KB
;1022;;;20501033;Stetoskop;Ya;53100035;MPM ERKA;DOUBLE MEBRAN;2018;2018;Baik;Belum;1100000;DAK;;;R.LW.I KB
;1022;;;20501033;Stetoskop;Ya;53100035;MPM ERKA;DOUBLE MEBRAN;2018;2018;Baik;Belum;1100000;DAK;;;R.LW.I.KB
;1022;;;20501033;Stetoskop;Ya;53100035;MPM ERKA;DOUBLE MEMBRAN;2018;2018;Baik;Belum;1100000;DAK;;;R.LW.I.KB
;1022;;;20501033;Stetoskop;Ya;2730721;BAUMA;2730;2020;2020;Baik;Belum;1174813;DAK;;;
;1022;;;20501033;Stetoskop;Ya;2730722;BAUMA;2730;2020;2020;Baik;Belum;1174813;DAK;;;
;1022;;;20501033;Stetoskop;Ya;2730724;BAUMA;2730;2020;2020;Baik;Belum;1174813;DAK;;;
;1022;;;20902035;Infusion pump;Ya;0;;;;;Rusak;Belum;0;APBN;;;
;1022;;;20403044;Nebulizer;Ya;08/21/16568;SUCHATZKI Ultrasonic Nebulizer;M 802 Uhz;2021;2022;Baik;Belum;53619842;DAK;PT. BIOTECH FARMA;AKL 20403313014;
;1022;;;20403044;Nebulizer;Ya;08/21/16585;SUCHATZKI Ultrasonic Nebulizer;M 802 Uhz;2021;2022;Baik;Belum;53619842;DAK;PT. BIOTECH FARMA;AKL 20403313014;
;1022;;;20903042;Wheeled stretcher;Ya;1,80431E+16;MAK Transferring Patient;31209TH / 2050 x 705 x 610 - 900 mm;2018;2018;Baik;Belum;23257875;DAK;PT. MEGA ANDALAN KALASAN;AKD 20903110410;R.LW.I.KB
;1022;;;10903113;Meja Mayo / Meja instrumen / Intrumen table;Ya;0;;;;;Rusak;Belum;0;APBN;;;
;1022;;;20903052;Aspirator/Vacuum/Suction pump portable;Ya;20711;MEDICAL SUCTION;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;1022;;;20903052;Aspirator/Vacuum/Suction pump portable;Ya;1907516;GEMMY;SU 305P;2020;2020;Baik;Belum;26026342;DAK;;;LAIKA WARAKA OBGYN
;1022;;;20902005;Bed patient electric;Ya;20170153162;LINET Virtuoso Alternating Pressure Mattress;LINET MATRAS;2018;;Baik;Belum;139951112;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;
;1022;;;10902018;Antidecubitus Matras;Ya;2017015362;LINET Virtuoso Alternating Pressure Mattress;LINET MATRAS;2018;2018;Baik;Belum;139951112;DAK;PT.MEDICARE INTERNASIONAL INDONESIA;;
;1022;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;1,81102E+13;Sarandi Karya Nugraha;KA 19-01 BSS;2018;2018;Baik;Belum;15810000;DAK;;;
;1022;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,90224E+16;MAK Infuse Stand;36103;2019;2019;Baik;Belum;1338454;APBD;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,90224E+16;MAK Infuse Stand;36103;2019;2019;Baik;Belum;1338454;APBD;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,90224E+16;MAK Infuse Stand;36103;2019;2019;Baik;Belum;1338454;APBD;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,90224E+16;MAK Infuse Stand;36103;2019;2019;Baik;Belum;1338454;APBD;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,90224E+16;MAK Infuse Stand;36103;2019;2019;Baik;Belum;1338454;APBD;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;20903056;Tiang infus;Ya;1,90224E+16;MAK Infuse Stand;36103;2019;2019;Baik;Belum;1338454;APBD;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;1022;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;1022;;;20901011;Termometer digital;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;1022;;;20502037;Electrocardiograph, Monitor;Ya;19239356;HEARTSCCREN;112C-1;2020;2020;Baik;Belum;59500000;DAK;;;
;1022;;;20501040;Vena section;Ya;465230;MEDICON Vena Sectio Set;VENA SECTIO;2018;2018;Baik;Belum;12021611;DAK;;;R.LW I.KB
;***;;;Ruang Perawatan Isolasi tipe tekanan standar (kelas S);;;;;;;;;;;;;;
;1024;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1024;;;10902007;Bed patient;Ya;0;;;;;Baik;Belum;0;APBN;;;
;1024;;;1801051;Tensimeter;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1024;;;1801051;Tensimeter;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1024;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;1,83532E+13;SARANDI KARYA NUGRAHA;KA 19-01 BSS;2018;2018;Baik;Belum;15810000;DAK;;;PT.SARANDI KARYA NUGRAHA
;1024;;;20901011;Termometer digital;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1024;;;20902005;Bed patient electric;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1024;;;10902018;Antidecubitus Matras;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1024;;;20403044;Nebulizer;Ya;0;;;;;Baik;Belum;0;APBN;;;
;1024;;;20501033;Stetoskop;Ya;0;;;;;Baik;Belum;0;APBN;;;
;1024;;;10901006;"Timbangan dewasa; ";Ya;0;;;;;Rusak;Belum;0;APBN;;;
;***;;;Ruangan Persiapan Bersalin (Observasi) Tanpa Komplikasi/Kala II-III (labour);;;;;;;;;;;;;;
;622;;;21102006;Fetal ultrasonic monitor and accessories;Ya;20711;FETAL;BT 200;2016;2016;Baik;Belum;3245000;APBD;;;
;622;;;10903021;Examination light / Examination lamp / Lampu periksa / Hanging lamp;Ya;20711;UNK;-unknown-;2008;2008;Baik;Belum;2100000;APBD;;;
;622;;;20501033;Stetoskop;Ya;20711;LITMAN;-unknown-;2016;2016;Baik;Belum;250000;APBD;;;
;622;;;1801051;Tensimeter;Ya;20711;ABN;-unknown-;2003;2003;Baik;Belum;2744000;APBD;;;
;622;;;20505007;Defibrilator;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;622;;;21104017;Alat partus set;Ya;20711;-unknown-;STEINLES;2009;2009;Baik;Belum;4301000;APBD;;;
;622;;;20403065;Autotransfusion apparatus;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;622;;;20902019;Inkubator infant Tansport;Ya;20711;UNKN;UNKN;2011;2011;Rusak;Belum;94750000;APBD;;;
;622;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;622;;;21104018;Curretage instrument set;Ya;20711;UNKN;UNKN;1998;1998;Baik;Belum;1056000;APBD;;;
;622;;;21101023;Embriotomi set;Ya;0;;;;;Baik;Belum;0;;;;
;622;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;0;;;;;Baik;Belum;0;;;;
;622;;;21104009;Obstetric forceps;Ya;20711;UNKN;UNKN;2002;2002;Baik;Belum;844800;APBD;;;
;622;;;21104012;Obstetric-gynecologic specialized manual instrument;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;622;;;21603059;Hecting set;Ya;0;;;;;Baik;Belum;0;APBN;;;
;622;;;20902035;Infusion pump;Ya;0;;;;;Baik;Belum;0;APBN;;;
;622;;;21104014;Obstetric table and accessories;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;
;622;;;21603058;Minor Surgery Set;Ya;0;;;;;Baik;Belum;0;;;;
;622;;;21603031M;Lampu Operasi Bergerak/Operating Lamp Mobile;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;622;;;21106013;Alat pemecah selaput ketuban atau 1/2 kocher;Ya;0;;;;;Rusak;Belum;0;;;;
;622;;;20403081;Resusitator Dewasa;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;622;;;11104026;Sendok kuret;Ya;20711;UNK;UNKN;1999;1999;Baik;Belum;144000;APBD;;;
;622;;;21104023;Sim Utarine Currete Blunt;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;622;;;21101027;Sonde Uterus (Uterine Sound);Ya;20711;-unknown-;-unknown-;2000;2000;Baik;Belum;4416000;APBD;;;
;622;;;20903037p;Sterilisator Portable;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;622;;;21104008;Fetal vacuum extractor;Ya;20711;-unknown-;-unknown-;2009;2009;Baik;Belum;21100000;APBD;;;
;622;;;10903113;Meja Mayo / Meja instrumen / Intrumen table;Ya;0;;;;;Baik;Belum;0;;;;
;622;;;20903052;Aspirator/Vacuum/Suction pump portable;Ya;20711;SAM 12;-unknown-;2014;2014;Baik;Belum;30580000;BLU;;;
;622;;;20903052;Aspirator/Vacuum/Suction pump portable;Ya;20711;sam 12;-unknown-;2014;2014;Baik;Belum;30580000;BLU;;;
;622;;;20902046;Syringe Pump;Ya;0;;;;;Rusak;Belum;0;APBN;;;
;622;;;21104025;Tampon tang;Ya;20711;-unknown-;-unknown-;1999;1999;Baik;Belum;360000;APBD;;;
;622;;;10901020;Timbangan bayi;Ya;20711;ONE MED;-unknown-;2014;2014;Baik;Belum;800000;APBD;;;
;622;;;20902008;Infant radiant warmer;Ya;6528;BIEGLER Emergency Warmer;ESH 04;2018;2018;Baik;Belum;27000000;DAK;PT INDOPRIMA BIONET;AKL 20209211958;emergency warmer
;622;;;20902008;Infant radiant warmer;Ya;BDY0056;MEDICOR;BLR-2100;2020;2020;Baik;Belum;168483000;DAK;PT. BIOTECH FARMA;AKL 20902110837;
;622;;;20902008;Infant radiant warmer;Ya;BDY0050;MEDICOR;BLR-2100;2020;2020;Baik;Belum;168483000;DAK;PT. BIOTECH FARMA;AKL 20902110837;
;622;;;20501040;Vena section;Ya;75510;MEDICON Vena Sectio Set;VENA SECTIO;2018;2018;Baik;Belum;12021611;DAK;;;
;622;;;10903137;Operating headlamp;Ya;LOT 475299;RIESTER;6090;2020;2021;Baik;Belum;7450000;DAK;;;
;***;;;Ruang Bersalin Tanpa Komplikasi (VK/delivery);;;;;;;;;;;;;;
;623;;;21104018;Curretage instrument set;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;15500000;APBD;;;
;623;;;21106013;Alat pemecah selaput ketuban atau 1/2 kocher;Ya;0;;;;;Rusak;Belum;0;APBN;;;
;623;;;21104017;Alat partus set;Ya;20711;AESCULAP;-unknown-;2015;2015;Baik;Belum;37290000;DAK;;;
;623;;;10901020;Timbangan bayi;Ya;20711;ONE MED;-unknown-;2014;2014;Baik;Belum;800000;BLU;;;
;623;;;21102006;Fetal ultrasonic monitor and accessories;Ya;0;;;;;Rusak;Belum;0;APBN;;;
;623;;;10903021;Examination light / Examination lamp / Lampu periksa / Hanging lamp;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;623;;;21104009;Obstetric forceps;Ya;0;;;;;Baik;Belum;0;;;;
;623;;;21104008;Fetal vacuum extractor;Ya;20711;-unknown-;-unknown-;2009;2009;Baik;Belum;21100000;APBD;;;
;623;;;21603058;Minor Surgery Set;Ya;0;;;;;Baik;Belum;0;;;;
;623;;;21101023;Embriotomi set;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;623;;;20403065;Autotransfusion apparatus;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;623;;;20501033;Stetoskop;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;191800;APBD;;;
;623;;;21603059;Hecting set;Ya;0;;;;;Baik;Belum;0;;;;
;623;;;11104026;Sendok kuret;Ya;0;;;;;Baik;Belum;0;;;;
;623;;;20403090;Resusitation Set / Resusitation bay / Resusitation kit;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;tidak diketahui tahunnya
;623;;;21104025;Tampon tang;Ya;0;;;;;Baik;Belum;0;;;;
;623;;;21104014;Obstetric table and accessories;Ya;0;;;;;Baik;Belum;0;;;;
;623;;;20502037;Electrocardiograph, Monitor;Ya;073P0B007073;BTL Electrocardiograph;BTL 08 MT Plus;2018;2018;Baik;Belum;48000000;DAK;PT. BOLD TECHNOLOGIES LEADING INDONESIA;AKL 20502113383;
;623;;;1801051;Tensimeter;Ya;20711;RIESTER;-unknown-;2015;2015;Baik;Belum;0;APBD;;;
;623;;;1801051;Tensimeter;Ya;20711;RIESTER;-unknown-;2015;2015;Baik;Belum;0;APBD;;;
;623;;;10901006;"Timbangan dewasa; ";Ya;0;;;;;Baik;Belum;0;;;;
;623;;;20903029;"Suction pump/Pompa vakum /Vacuum-powered body fluid suction apparatus; Suction Pump Mobile ";Ya;78471757556;LAERDAL Compact Suction Unit;LAERDAL;2018;2018;Baik;Belum;31005678;DAK;PT.INTERGASTRA NUSANTARA;;
;623;;;20903029;"Suction pump/Pompa vakum /Vacuum-powered body fluid suction apparatus; Suction Pump Mobile ";Ya;20711;-unknown-;unkn;2014;2014;Baik;Belum;0;APBD;;;
;623;;;20903029;"Suction pump/Pompa vakum /Vacuum-powered body fluid suction apparatus; Suction Pump Mobile ";Ya;20711;-unknown-;-unknown-;2014;2014;Baik;Belum;0;APBD;;;
;623;;;20902035;Infusion pump;Ya;1709000008;TERUMO;TE 172CW3;2018;2018;Baik;Belum;24909060;DAK;PT KIMIA FARMA TRADING;;
;623;;;10403084;Oxygen set+flowmeter;Ya;20711;-unknown-;-unknown-;2014;2014;Baik;Belum;3672900;BLU;;;TABUNG
;623;;;21104022;Sectio Caesarian set;Ya;20711;UNKN;-unknown-;2013;2013;Baik;Belum;31087490;APBD;;;
;623;;;31104005;Spekulum Vagina/Cocor bebek;Ya;20711;-unknown-;-unknown-;1999;1999;Baik;Belum;144000;APBD;;;
;623;;;21701014;Tromol Kasa / Kain Steril;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;2487500;APBD;;;
;623;;;10903098;Bak instrumen;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;15900000;APBD;;;
;623;;;10903095;Nierbeken ;Ya;20711;-unknown-;#NAME?;2003;2003;Baik;Belum;1750000;APBD;;;
;623;;;10404010;Tabung Oksigen;Ya;20711;-unknown-;-unknown-;2014;2014;Baik;Belum;3672900;BLU;;;
;623;;;11104027;Metal catheter;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;623;;;10903111;Meja obat;Ya;20711;-unknown-;-unknown-;2008;2008;Baik;Belum;3640000;APBD;;;LEMARI OBAT
;623;;;31104028;Himinoplasti;Ya;20711;-unknown-;-unknown-;2001;2001;Baik;Belum;1504000;APBD;;;PEAN HUMOSRAT
;623;;;11104031;Busi / Dilatator;Ya;20711;-unknown-;-unknown-;1998;1998;Baik;Belum;141000;APBD;;;
;623;;;20903089;Pinset Chirurgical;Ya;20711;-unknown-;-unknown-;2008;2008;Baik;Belum;53000;APBD;;;
;623;;;21101017MP;Meja Periksa Ginekologi dan kursi pemeriksa;Ya;20711;FANEM;-unknown-;2013;2013;Baik;Belum;0;APBD;;;
;623;;;11104024;Lampu ginekolog;Ya;20711;-unknown-;-unknown-;2008;2008;Baik;Belum;2100000;APBD;;;LAMPU PERIKSA
;623;;;10903115;Pean bengkok;Ya;20711;-unknown-;-unknown-;2003;2003;Baik;Belum;79000;APBD;;;
;623;;;11603104no3;Gagang pisau no. 3 ;Ya;20711;-unknown-;-unknown-;1998;1998;Baik;Belum;49;APBD;;;
;623;;;11603076;Dressing Forceps/korentang;Ya;20711;rebstock;-unknown-;2009;2009;Baik;Belum;0;APBD;;;
;623;;;11603077;Pinset Bedah/Operasi;Ya;20711;-unknown-;-unknown-;2008;2008;Baik;Belum;53000;APBD;;;
;623;;;20403078;Mesin Anestesi;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;919700000;APBD;;;
;623;;;21104029;Labor And Delivery Kit;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;623;;;10903141;Utility Trolley;Ya;20711;MAK;-unknown-;2014;2014;Baik;Belum;9533260;BLU;;;TROLY ANASTESI
;623;;;21603031;Lampu operasi (Ceyling Type);Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;759460000;APBD;;;
;623;;;20903101;Sterilisator suhu rendah;Ya;20711;-unknown-;-unknown-;2008;2008;Baik;Belum;700000;APBD;;;
;623;;;10903100;Alat pemanas / warmer;Ya;20711;-unknown-;-unknown-;2009;2009;Baik;Belum;306466890;APBD;;;INFANT WARMER
;623;;;10901023;Infusion fluid thermal warmer;Ya;20711;-unknown-;-unknown-;2014;2014;Baik;Belum;47893573;APBD;;;
;623;;;11603084;Gunting Bedah Standar, Lengkung;Ya;20711;-unknown-;-unknown-;2002;2002;Baik;Belum;46000;APBD;;;GUNTING JARINGAN
;623;;;20901005;Spinal fluid manometer;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;79000000;APBD;;;FLUID & BLOOD WARMER
